Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.059456,-0.174554,-0.309248,-0.452271,-0.598508,-0.745332,-0.891029,-1.034910
-0.059107,-0.173213,-0.306466,-0.447800,-0.592187,-0.737046,-0.880722,-1.022580
-0.058853,-0.172415,-0.305043,-0.445787,-0.589624,-0.733943,-0.877068,-1.018360
-0.058701,-0.172070,-0.304647,-0.445520,-0.589634,-0.734330,-0.877881,-1.019600
-0.058712,-0.172233,-0.305165,-0.446539,-0.591236,-0.736562,-0.880755,-1.023100
-0.058796,-0.172583,-0.305937,-0.447816,-0.593048,-0.738913,-0.883634,-1.026490
-0.058890,-0.172899,-0.306544,-0.448735,-0.594285,-0.740469,-0.885505,-1.028670
-0.059044,-0.173322,-0.307241,-0.449671,-0.595420,-0.741775,-0.886967,-1.030290
-0.059294,-0.174003,-0.308365,-0.451190,-0.597277,-0.743923,-0.889374,-1.032940
-0.059665,-0.175052,-0.310157,-0.453713,-0.600494,-0.747793,-0.893863,-1.038020
-0.060164,-0.176501,-0.312698,-0.457382,-0.605282,-0.753671,-0.900792,-1.045970
-0.060731,-0.178181,-0.315693,-0.461774,-0.611094,-0.760889,-0.909382,-1.055890
-0.061303,-0.179887,-0.318743,-0.466263,-0.617059,-0.768329,-0.918275,-1.066200
-0.061814,-0.181410,-0.321454,-0.470238,-0.622328,-0.774895,-0.926123,-1.075310
-0.062182,-0.182509,-0.323408,-0.473096,-0.626113,-0.779612,-0.931766,-1.081870
-0.062345,-0.183000,-0.324280,-0.474371,-0.627801,-0.781723,-0.934303,-1.084830
-0.062287,-0.182827,-0.323935,-0.473825,-0.627049,-0.780772,-0.933168,-1.083520
-0.062012,-0.181986,-0.322359,-0.471431,-0.623813,-0.776705,-0.928297,-1.077880
-0.061559,-0.180594,-0.319768,-0.467523,-0.618559,-0.770124,-0.920433,-1.068780
-0.061024,-0.178924,-0.316666,-0.462864,-0.612308,-0.762296,-0.911070,-1.057930
-0.060482,-0.177228,-0.313540,-0.458209,-0.606095,-0.754531,-0.901779,-1.047150
-0.059987,-0.175694,-0.310754,-0.454110,-0.600673,-0.747793,-0.893742,-1.037840
-0.059600,-0.174503,-0.308616,-0.450999,-0.596593,-0.742752,-0.887753,-1.030910
-0.059365,-0.173783,-0.307346,-0.449180,-0.594234,-0.739858,-0.884330,-1.026970
-0.059260,-0.173490,-0.306889,-0.448599,-0.593546,-0.739073,-0.883448,-1.025980
-0.059211,-0.173423,-0.306898,-0.448753,-0.593890,-0.739628,-0.884221,-1.026970
-0.059180,-0.173422,-0.307025,-0.449077,-0.594456,-0.740464,-0.885337,-1.028360
-0.059118,-0.173321,-0.306946,-0.449056,-0.594521,-0.740633,-0.885616,-1.028750
-0.059020,-0.173069,-0.306540,-0.448493,-0.593802,-0.739763,-0.884602,-1.027600
-0.058942,-0.172821,-0.306073,-0.447766,-0.592787,-0.738446,-0.882982,-1.025680
-0.058917,-0.172715,-0.305845,-0.447377,-0.592202,-0.737641,-0.881948,-1.024420
-0.058922,-0.172734,-0.305889,-0.447449,-0.592297,-0.737752,-0.882068,-1.024550
-0.058906,-0.172741,-0.305975,-0.447658,-0.592662,-0.738293,-0.882789,-1.025440
-0.058847,-0.172631,-0.305868,-0.447597,-0.592685,-0.738425,-0.883045,-1.025820
-0.058716,-0.172300,-0.305345,-0.446901,-0.591835,-0.737441,-0.881939,-1.024600
-0.058463,-0.171595,-0.304144,-0.445201,-0.589651,-0.734793,-0.878847,-1.021080
-0.058110,-0.170554,-0.302302,-0.442529,-0.586155,-0.730494,-0.873773,-1.015260
-0.057750,-0.169425,-0.300238,-0.439469,-0.582076,-0.725397,-0.867676,-1.008190
-0.057437,-0.168411,-0.298355,-0.436651,-0.578284,-0.720612,-0.861898,-1.001430
-0.057202,-0.167649,-0.296947,-0.434553,-0.575467,-0.717060,-0.857605,-0.996396
-0.057016,-0.167108,-0.296018,-0.433243,-0.573781,-0.714999,-0.855171,-0.993588
-0.056796,-0.166543,-0.295154,-0.432144,-0.572502,-0.713577,-0.853624,-0.991921
-0.056505,-0.165787,-0.293973,-0.430605,-0.570670,-0.711504,-0.851341,-0.989438
-0.056212,-0.164957,-0.292559,-0.428606,-0.568094,-0.708368,-0.847659,-0.985221
-0.056031,-0.164363,-0.291432,-0.426861,-0.565668,-0.705219,-0.843773,-0.980602
-0.056002,-0.164194,-0.291029,-0.426143,-0.564559,-0.703664,-0.841743,-0.978091
-0.056185,-0.164657,-0.291777,-0.427154,-0.565800,-0.705099,-0.843348,-0.979856
-0.056661,-0.166010,-0.294152,-0.430590,-0.570283,-0.710598,-0.849826,-0.987282
-0.057357,-0.168129,-0.298003,-0.436271,-0.577805,-0.719926,-0.860901,-1.000040
-0.058107,-0.170535,-0.302473,-0.442944,-0.586725,-0.731079,-0.874233,-1.015490
-0.058806,-0.172788,-0.306665,-0.449211,-0.595123,-0.741615,-0.886882,-1.030210
-0.059375,-0.174555,-0.309883,-0.453982,-0.601488,-0.749588,-0.896453,-1.041350
-0.059791,-0.175740,-0.311902,-0.456842,-0.605186,-0.754117,-0.901806,-1.047520
-0.060102,-0.176526,-0.313076,-0.458301,-0.606850,-0.755940,-0.903767,-1.049620
-0.060334,-0.177068,-0.313795,-0.459063,-0.607556,-0.756524,-0.904200,-1.049900
-0.060538,-0.177544,-0.314443,-0.459790,-0.608298,-0.757240,-0.904868,-1.050520
-0.060724,-0.178034,-0.315213,-0.460813,-0.609556,-0.758717,-0.906550,-1.052390
-0.060828,-0.178356,-0.315794,-0.461689,-0.610757,-0.760255,-0.908425,-1.054600
-0.060816,-0.178350,-0.315821,-0.461792,-0.610981,-0.760634,-0.908977,-1.055320
-0.060700,-0.178009,-0.315211,-0.460907,-0.609834,-0.759247,-0.907369,-1.053510
-0.060518,-0.177435,-0.314132,-0.459268,-0.607608,-0.756432,-0.903979,-1.049560
-0.060290,-0.176713,-0.312788,-0.457241,-0.604871,-0.752977,-0.899816,-1.044710
-0.060046,-0.175957,-0.311408,-0.455202,-0.602165,-0.749611,-0.895805,-1.040080
-0.059801,-0.175225,-0.310115,-0.453342,-0.599751,-0.746658,-0.892330,-1.036090
-0.059520,-0.174423,-0.308748,-0.451432,-0.597329,-0.743755,-0.888968,-1.032280
-0.059181,-0.173462,-0.307113,-0.449143,-0.594425,-0.740273,-0.884936,-1.027720
-0.058818,-0.172396,-0.305250,-0.446474,-0.590964,-0.736043,-0.879963,-1.022020
-0.058493,-0.171395,-0.303440,-0.443813,-0.587435,-0.731647,-0.874713,-1.015940
-0.058224,-0.170549,-0.301899,-0.441538,-0.584409,-0.727864,-0.870179,-1.010660
-0.058015,-0.169903,-0.300746,-0.439872,-0.582235,-0.725186,-0.867005,-1.007000
-0.057897,-0.169549,-0.300142,-0.439035,-0.581176,-0.723915,-0.865526,-1.005320
-0.057846,-0.169437,-0.300019,-0.438937,-0.581123,-0.723915,-0.865580,-1.005420
-0.057789,-0.169353,-0.299992,-0.439027,-0.581369,-0.724339,-0.866188,-1.006210
-0.057675,-0.169113,-0.299687,-0.438707,-0.581075,-0.724100,-0.866020,-1.006110
-0.057457,-0.168550,-0.298784,-0.437481,-0.579554,-0.722309,-0.863979,-1.003840
-0.057144,-0.167652,-0.297226,-0.435245,-0.576645,-0.718748,-0.859788,-0.999038
-0.056816,-0.166646,-0.295401,-0.432542,-0.573039,-0.714238,-0.854392,-0.992781
-0.056526,-0.165733,-0.293722,-0.430031,-0.569659,-0.709973,-0.849246,-0.986769
-0.056318,-0.165074,-0.292516,-0.428236,-0.567250,-0.706936,-0.845579,-0.982478
-0.056248,-0.164846,-0.292104,-0.427632,-0.566443,-0.705915,-0.844337,-0.981013
-0.056310,-0.165054,-0.292531,-0.428316,-0.567397,-0.707137,-0.845819,-0.982744
-0.056447,-0.165535,-0.293505,-0.429865,-0.569560,-0.709929,-0.849232,-0.986760
-0.056659,-0.166234,-0.294843,-0.431906,-0.572333,-0.713440,-0.853470,-0.991704
